,recording_id,waveform
1737,de02ee1f7,[0.01104736 0.00799561 0.00744629 ... 0.00296021 0.0090332  0.00817871]
1738,de0788349,"[ 0.02200317 -0.0173645   0.00262451 ...  0.05194092 -0.03805542
  0.00732422]"
1739,de97f109e,"[-0.01220703 -0.00930786  0.00057983 ... -0.02288818 -0.01773071
 -0.00924683]"
1740,deb830d16,"[ 0.00100708  0.00460815  0.00292969 ...  0.00274658 -0.00024414
  0.00634766]"
1741,dec754125,[0.00143433 0.00366211 0.00039673 ... 0.00125122 0.00280762 0.00180054]
1742,dec816e68,"[ 0.01217651  0.00317383 -0.00088501 ... -0.00018311  0.00140381
  0.00143433]"
1743,deeceda0d,"[-0.01437378 -0.01397705 -0.01580811 ... -0.00091553 -0.00244141
 -0.00210571]"
1744,df04ace9e,"[ 0.00064087  0.00531006 -0.00314331 ... -0.01055908  0.00598145
  0.00149536]"
1745,df092da53,"[6.46972656e-03 7.59887695e-03 7.93457031e-03 ... 4.60815430e-03
 9.15527344e-05 7.44628906e-03]"
1746,df0c4bac4,"[-0.0027771   0.00119019 -0.00082397 ... -0.00354004 -0.0012207
 -0.00341797]"
1747,df1359693,"[ 0.0144043   0.02279663  0.0333252  ...  0.01821899  0.0043335
 -0.01171875]"
1748,df3bedcf9,"[-0.02056885  0.03775024 -0.02035522 ...  0.08956909  0.01574707
  0.04202271]"
1749,df3e5e9be,"[-0.00561523 -0.00793457 -0.00143433 ...  0.0149231   0.0045166
 -0.02111816]"
1750,df3edba65,"[-0.00061035 -0.02133179 -0.00265503 ...  0.00445557 -0.01065063
 -0.00540161]"
1751,df5f47fcf,"[ 0.01394653  0.01049805  0.00692749 ... -0.00772095 -0.00790405
 -0.00668335]"
1752,df605bc8a,"[-0.00231934  0.01089478  0.01919556 ...  0.00744629 -0.00292969
 -0.00418091]"
1753,dfa797445,"[ 0.0072937   0.00320435 -0.00549316 ...  0.00137329 -0.0010376
  0.00640869]"
1754,e0146a9c5,"[ 0.00494385 -0.01339722 -0.00323486 ... -0.00808716 -0.00241089
 -0.00305176]"
1755,e02f7ceb0,"[ 0.00149536  0.00543213  0.00769043 ... -0.00213623 -0.00372314
 -0.00234985]"
1756,e04337cda,"[-0.00714111 -0.00720215 -0.00061035 ...  0.00613403 -0.00454712
 -0.01245117]"
1757,e063f3827,"[ 0.01977539  0.01062012  0.00967407 ... -0.00537109  0.00570679
  0.01409912]"
1758,e08ff6790,"[-0.01525879 -0.0118103  -0.00601196 ...  0.02154541  0.01538086
  0.01296997]"
1759,e090ae5f4,"[-0.00292969 -0.00012207  0.00054932 ... -0.00332642  0.00378418
  0.00180054]"
1760,e0a31e678,"[ 0.0368042   0.01873779  0.03179932 ... -0.00753784 -0.01315308
 -0.00805664]"
1761,e0c86dc35,[0.04763794 0.03488159 0.01675415 ... 0.02792358 0.04675293 0.06616211]
1762,e0ed10df3,"[-0.01498413 -0.00970459 -0.00891113 ...  0.00753784  0.00888062
  0.00985718]"
1763,e10b5dc8d,"[ 0.01095581  0.03158569  0.02310181 ... -0.02893066  0.00558472
  0.04510498]"
1764,e123734ab,"[ 0.01681519  0.01568604  0.02566528 ... -0.0012207  -0.00198364
 -0.00323486]"
1765,e12aaac3c,"[-0.00567627 -0.00918579 -0.01373291 ... -0.03744507 -0.02514648
 -0.01669312]"
1766,e12ff7cf3,"[-0.00817871  0.00091553  0.00344849 ... -0.00378418 -0.00811768
 -0.00808716]"
1767,e16f89159,"[ 0.0352478   0.02557373  0.0295105  ... -0.00650024 -0.01351929
 -0.01049805]"
1768,e170c9e82,[0.00067139 0.00372314 0.00686646 ... 0.00704956 0.00717163 0.00735474]
1769,e172b879e,"[-0.00216675  0.00363159 -0.00527954 ... -0.00250244 -0.00473022
 -0.00460815]"
1770,e1cf2d84a,[0.02862549 0.01586914 0.00189209 ... 0.00491333 0.01358032 0.01904297]
1771,e1d96eeb2,"[ 0.00872803  0.00500488  0.00564575 ... -0.00262451 -0.00622559
 -0.0071106 ]"
1772,e20702dd1,"[ 0.0050354   0.0111084   0.01425171 ... -0.00033569  0.00668335
  0.01608276]"
1773,e209cae69,"[ 0.0145874   0.01168823  0.05435181 ... -0.00338745 -0.00286865
 -0.04916382]"
1774,e2171433d,"[ 0.00149536  0.00341797  0.00616455 ... -0.01190186 -0.0184021
 -0.02523804]"
1775,e27e2651a,"[-0.23410034 -0.17474365 -0.09262085 ... -0.59152222 -0.41186523
 -0.21685791]"
1776,e27f0ac43,"[-1.64794922e-03  6.10351562e-05  2.13623047e-04 ...  2.10571289e-03
 -2.47192383e-03 -2.13623047e-03]"
1777,e2c3dc310,"[-0.04556274 -0.04571533 -0.04577637 ... -0.00238037  0.00320435
  0.00115967]"
1778,e2e2bb171,"[ 0.00817871  0.01293945  0.01721191 ... -0.06033325 -0.03125
  0.00582886]"
1779,e2f5ac479,"[ 0.01876831 -0.01504517 -0.02496338 ...  0.02307129  0.02069092
  0.01989746]"
1780,e3612cada,"[-0.00289917 -0.00024414 -0.00180054 ...  0.00439453  0.00012207
 -0.00100708]"
1781,e3cd63a21,"[ 0.00759888  0.0017395   0.00314331 ...  0.00570679 -0.00079346
 -0.00363159]"
1782,e3dfd0503,"[-7.87353516e-03  6.10351562e-05 -1.78527832e-02 ... -2.78320312e-02
 -2.35290527e-02 -1.65710449e-02]"
1783,e3ec88f36,"[-0.0189209   0.03482056 -0.02108765 ... -0.01168823  0.00949097
  0.00158691]"
1784,e3faddc3c,"[ 0.0098877   0.00244141 -0.00082397 ... -0.00799561 -0.01477051
 -0.01290894]"
1785,e416a5eca,"[ 0.00341797 -0.00134277 -0.00030518 ... -0.01391602  0.00546265
  0.00741577]"
1786,e41b84fa7,"[ 0.00866699  0.01934814 -0.04003906 ... -0.01193237 -0.0295105
  0.00915527]"
1787,e45e758c1,"[-0.00048828  0.00094604  0.00213623 ...  0.00958252  0.00543213
  0.00149536]"
1788,e4cb4370c,"[-0.00039673  0.00210571  0.00378418 ...  0.01016235  0.00570679
  0.00448608]"
1789,e5078d068,[0.00445557 0.00186157 0.0027771  ... 0.00418091 0.0043335  0.00598145]
1790,e50f9f241,"[-0.00012207  0.00262451  0.0027771  ...  0.00085449  0.00784302
 -0.00018311]"
1791,e512b33fb,"[ 0.00741577 -0.00534058 -0.01159668 ...  0.01281738  0.01229858
  0.00946045]"
1792,e52fe0b41,"[-1.83105469e-04 -2.01416016e-03  1.83105469e-04 ...  3.05175781e-05
  2.99072266e-03 -3.47900391e-03]"
1793,e539e1a4d,"[ 0.0100708   0.0083313   0.01049805 ... -0.00143433 -0.00665283
  0.00177002]"
1794,e53ef2a35,"[-0.0166626  -0.01956177 -0.01681519 ...  0.00616455 -0.00112915
 -0.00402832]"
1795,e56187b03,"[-0.00411987  0.00512695  0.0039978  ...  0.01077271  0.00949097
  0.01449585]"
1796,e56fb8264,"[-0.00494385 -0.00305176 -0.00045776 ... -0.00170898 -0.00067139
  0.00375366]"
1797,e57475890,"[-0.027771   -0.03887939 -0.04669189 ...  0.01367188  0.02362061
  0.03378296]"
1798,e5848e7db,"[ 0.01327515  0.01049805  0.00079346 ... -0.0007019   0.00402832
  0.01229858]"
1799,e5880f75c,"[ 0.00857544 -0.00439453  0.00140381 ... -0.01980591 -0.01638794
 -0.01800537]"
1800,e5b87fda5,"[-0.19949341 -0.2019043  -0.1595459  ... -0.09692383  0.04187012
  0.19082642]"
1801,e5ed0271d,"[ 0.00769043 -0.00177002  0.00674438 ... -0.01733398 -0.0017395
  0.00244141]"
1802,e6353d64a,"[ 0.00064087 -0.00592041 -0.01821899 ...  0.0255127   0.03155518
  0.02960205]"
1803,e68644d1e,"[-0.01522827 -0.01229858 -0.01126099 ...  0.00708008  0.00338745
  0.00622559]"
1804,e6cb26296,"[ 0.00787354  0.00778198  0.00753784 ... -0.00717163 -0.01101685
 -0.01156616]"
1805,e751d4faa,"[ 0.05822754  0.06478882  0.05111694 ...  0.00308228  0.00375366
 -0.00830078]"
1806,e7acab4ef,"[ 0.01821899  0.00500488 -0.02536011 ... -0.05227661 -0.04522705
 -0.04199219]"
1807,e80456d8d,"[-2.72521973e-02 -2.75268555e-02 -3.38439941e-02 ... -3.05175781e-05
 -9.49096680e-03 -1.88293457e-02]"
1808,e81a06c38,"[ 0.00378418 -0.02218628 -0.03353882 ... -0.00088501  0.00549316
  0.00558472]"
1809,e82c2e698,"[-0.00149536  0.00061035 -0.00454712 ...  0.00585938 -0.01480103
 -0.02655029]"
1810,e8304fc82,"[-0.00299072 -0.00363159  0.00292969 ...  0.00436401  0.00582886
  0.00439453]"
1811,e87005eb8,"[ 0.01138306  0.01846313 -0.0005188  ... -0.01013184 -0.0105896
 -0.01208496]"
1812,e8b49743b,"[-0.01635742 -0.01226807 -0.01223755 ... -0.00912476  0.00241089
  0.01327515]"
1813,e92ed71cb,"[ 0.03543091  0.02310181  0.02459717 ... -0.00064087 -0.01028442
  0.01800537]"
1814,e973505fd,"[ 0.00326538  0.00518799 -0.00015259 ... -0.0088501  -0.0038147
 -0.00543213]"
1815,e98831840,"[-0.00085449  0.00296021  0.00134277 ... -0.00250244 -0.00180054
 -0.00405884]"
1816,e9964f21c,"[ 0.00363159 -0.00250244  0.00344849 ...  0.00177002  0.00247192
 -0.00128174]"
1817,e9d9c2ed8,[0.01443481 0.02075195 0.02316284 ... 0.00741577 0.00891113 0.01565552]
1818,e9eb91c10,"[-0.03353882 -0.07922363 -0.10412598 ...  0.03820801  0.05929565
  0.06204224]"
1819,ea0bd0265,"[-0.00106812 -0.00738525 -0.00189209 ... -0.0020752  -0.00228882
 -0.00311279]"
1820,ea29deb79,"[1.40991211e-02 8.33129883e-03 9.24682617e-03 ... 6.10351562e-05
 5.34057617e-03 3.96728516e-03]"
1821,ea4e3b961,"[-0.05010986 -0.04782104 -0.04827881 ...  0.00216675 -0.00637817
 -0.01065063]"
1822,ea4e55fe5,"[-0.02490234 -0.01437378 -0.02935791 ... -0.01776123 -0.01773071
 -0.01409912]"
1823,ea6ca9f44,"[ 0.00036621 -0.0065918   0.00125122 ...  0.00186157  0.00100708
  0.00228882]"
1824,ea82be42b,"[ 0.03179932  0.01928711  0.01831055 ... -0.01690674  0.00167847
  0.01391602]"
1825,eab0e3fb7,"[-0.00234985  0.00012207  0.00613403 ...  0.01550293  0.01052856
  0.00991821]"
1826,eac54ac53,"[ 0.00933838  0.01483154  0.01757812 ... -0.0050354   0.00137329
  0.00418091]"
1827,eaf7140b0,"[-0.01861572 -0.05627441 -0.06219482 ...  0.06274414 -0.02236938
 -0.02786255]"
1828,eaf8a6d78,"[ 0.00991821  0.00039673 -0.00418091 ...  0.00543213  0.00845337
  0.01293945]"
1829,eafed0d41,"[-0.01513672 -0.01239014 -0.01361084 ... -0.01971436 -0.01425171
 -0.00512695]"
1830,eb1505c15,"[ 0.00057983 -0.00018311  0.00131226 ...  0.00424194  0.003479
  0.00192261]"
1831,eb29ff0a5,"[-0.01290894 -0.01708984 -0.006073   ...  0.00265503  0.00128174
  0.00228882]"
1832,eb733ca02,"[-0.00619507 -0.02026367 -0.04678345 ... -0.02230835  0.00213623
  0.01144409]"
1833,ebbdc0aa8,"[ 0.00534058 -0.00146484  0.00338745 ...  0.00231934  0.00027466
  0.00189209]"
1834,ec3106223,[0.00234985 0.00439453 0.00643921 ... 0.01742554 0.02133179 0.01824951]
1835,ec33806f2,"[ 0.00970459  0.01409912  0.00637817 ... -0.01226807 -0.00650024
 -0.00375366]"
1836,ec59b0131,"[-0.00991821 -0.00033569  0.0038147  ... -0.00726318 -0.0100708
 -0.00802612]"
1837,ec6d15316,"[-0.0007019  -0.02130127 -0.03466797 ...  0.0458374   0.04284668
  0.03161621]"
1838,ec7635962,"[-0.01528931 -0.00234985  0.0022583  ... -0.00164795 -0.00262451
  0.0005188 ]"
1839,eca7dbdb9,"[ 0.0020752   0.00448608  0.0133667  ...  0.00424194 -0.00512695
 -0.0005188 ]"
1840,ece74e291,"[-0.0211792  -0.0241394  -0.02752686 ... -0.00012207  0.00561523
  0.00439453]"
1841,ecedeb42a,"[ 0.00341797  0.00366211 -0.00894165 ... -0.00445557  0.00100708
 -0.00201416]"
1842,ecf35cd2c,"[-0.00372314 -0.00515747 -0.00140381 ...  0.00018311  0.00057983
  0.00305176]"
1843,ed03cf2b1,"[-0.00469971  0.01452637  0.0118103  ...  0.01040649  0.0065918
  0.00067139]"
1844,ed1b5e83c,[0.009552   0.00881958 0.00314331 ... 0.00564575 0.00689697 0.01165771]
1845,ed2200f5d,"[-0.00061035  0.00424194  0.00167847 ...  0.01351929  0.01171875
  0.01113892]"
1846,ed3b6780f,"[ 0.0057373   0.00619507 -0.00265503 ...  0.01159668  0.00970459
  0.01098633]"
1847,ed4836885,"[-0.0067749   0.00143433  0.0050354  ...  0.00012207 -0.01858521
 -0.01156616]"
1848,ed4aed156,"[-0.03411865 -0.04232788 -0.04058838 ... -0.05587769 -0.06478882
 -0.04910278]"
1849,ed4d33cf9,"[-0.01821899 -0.01623535 -0.01504517 ... -0.00704956 -0.01321411
 -0.00866699]"
1850,ed75d36e1,"[-0.00158691  0.01028442  0.01412964 ... -0.00100708 -0.00534058
 -0.0010376 ]"
1851,ed872c356,"[ 3.17382812e-03  6.68334961e-03  6.46972656e-03 ...  1.00708008e-03
 -6.10351562e-05  2.31933594e-03]"
1852,edbc79f69,"[-0.01986694 -0.03540039 -0.01385498 ...  0.01348877  0.02890015
  0.03604126]"
1853,ede9f85c3,"[ 0.00296021 -0.00048828 -0.00314331 ... -0.00628662 -0.00378418
  0.003479  ]"
1854,ee0b21eec,"[-0.00494385  0.00653076  0.01345825 ... -0.00570679  0.00421143
 -0.00680542]"
1855,ee100683f,"[-0.0012207   0.00271606 -0.00579834 ...  0.00656128  0.00637817
  0.00350952]"
1856,ee3ede2ae,"[-0.06661987 -0.05895996 -0.0546875  ...  0.00186157 -0.02758789
 -0.04824829]"
1857,ee7aa07f5,"[ 0.00805664  0.02316284  0.02154541 ... -0.00753784 -0.00497437
  0.00836182]"
1858,eeaa58e68,"[ 0.01443481  0.01416016  0.01486206 ... -0.01437378 -0.01275635
 -0.01608276]"
1859,eeca6861f,"[ 0.01708984 -0.03414917 -0.05862427 ...  0.00366211 -0.00942993
 -0.00613403]"
1860,eecc5a69d,"[ 0.05029297  0.02722168 -0.00491333 ...  0.02072144 -0.00799561
 -0.02471924]"
1861,eed029a50,"[ 0.07510376 -0.14428711 -0.28515625 ...  0.09643555  0.02191162
 -0.01300049]"
1862,eed2fda4e,"[-0.07235718  0.01004028 -0.04324341 ...  0.08248901  0.00765991
 -0.02218628]"
1863,ef028c4cb,"[ 0.00756836  0.00292969  0.01809692 ...  0.03378296  0.00332642
 -0.00921631]"
1864,ef22c51c1,"[-0.00848389 -0.00930786 -0.00125122 ...  0.00082397  0.00231934
  0.00299072]"
1865,ef3b3072f,"[ 0.01766968  0.01739502  0.01702881 ... -0.02441406 -0.03411865
 -0.04452515]"
1866,ef4085501,"[ 0.00997925  0.01687622  0.00189209 ... -0.03768921 -0.04736328
 -0.03955078]"
1867,ef7e71a06,"[-0.00982666 -0.0067749  -0.00421143 ... -0.00561523 -0.00991821
 -0.00656128]"
1868,efa3eba39,"[-0.00024414  0.00091553  0.00115967 ...  0.00402832  0.00454712
  0.00234985]"
1869,efbe09174,"[ 1.70898438e-03  2.25830078e-03  4.57763672e-03 ...  1.15966797e-03
 -9.15527344e-05  3.69262695e-03]"
1870,efc85723d,"[ 0.00653076  0.01330566  0.0105896  ... -0.01074219  0.0022583
  0.00228882]"
1871,f01e4c27d,"[-0.00106812  0.00231934  0.00454712 ...  0.00186157  0.00109863
  0.00253296]"
1872,f02fd5721,"[-1.06811523e-02 -8.42285156e-03  3.05175781e-05 ...  9.03320312e-03
  1.37023926e-02  1.66320801e-02]"
1873,f0414b329,"[ 0.01516724  0.0262146   0.02468872 ... -0.01919556 -0.00448608
  0.01812744]"
1874,f06305e5f,"[-0.07788086 -0.01937866  0.05307007 ...  0.07998657  0.06588745
  0.05871582]"
1875,f084cfb08,"[-0.00335693  0.00067139  0.00344849 ... -0.00387573 -0.00234985
  0.02151489]"
1876,f09063b60,"[-0.05999756 -0.07608032 -0.05166626 ...  0.03051758 -0.04730225
 -0.01116943]"
1877,f0d69d9ec,"[ 0.00720215  0.00753784  0.01272583 ...  0.0050354   0.00323486
 -0.00158691]"
1878,f0e7cc973,"[ 0.00378418 -0.00195312 -0.00256348 ...  0.00344849  0.00393677
  0.0007019 ]"
1879,f0f10aafc,"[ 0.01531982  0.00057983 -0.00457764 ... -0.00576782 -0.00134277
 -0.00192261]"
1880,f105ed517,"[ 0.02999878  0.0791626   0.10134888 ...  0.00137329 -0.01062012
 -0.01806641]"
1881,f11d9f3f2,"[ 0.01376343  0.0067749   0.00180054 ... -0.00305176 -0.0038147
 -0.00054932]"
1882,f12c02275,"[ 0.00576782 -0.00823975 -0.00762939 ...  0.04516602  0.06884766
  0.06298828]"
1883,f12c3e2b5,[0.00195312 0.00439453 0.00250244 ... 0.00424194 0.00341797 0.0007019 ]
1884,f13056bb4,"[-0.07211304 -0.06106567 -0.04803467 ... -0.00323486  0.00296021
 -0.00506592]"
1885,f14dd7528,[0.03012085 0.01269531 0.01046753 ... 0.00296021 0.00390625 0.00167847]
1886,f16fe948f,"[-0.00094604  0.01544189  0.02352905 ... -0.03781128 -0.02856445
 -0.0116272 ]"
1887,f190afc1f,"[-0.02041626 -0.0239563  -0.02206421 ... -0.00640869  0.00253296
 -0.00024414]"
1888,f19581927,[0.03250122 0.00796509 0.00137329 ... 0.03756714 0.04528809 0.03198242]
1889,f198ef7fb,"[ 0.00650024  0.01266479  0.0100708  ... -0.00305176  0.00192261
  0.00366211]"
1890,f1993040c,"[-0.08364868 -0.09786987 -0.10122681 ...  0.03729248  0.05380249
  0.05490112]"
1891,f1bbcbe4f,"[ 0.00033569  0.0010376  -0.00036621 ...  0.00326538  0.01153564
  0.0123291 ]"
1892,f1cb8b958,"[-0.00622559 -0.00283813 -0.00610352 ... -0.00048828 -0.00152588
 -0.01055908]"
1893,f1cebcfc8,"[ 0.00350952 -0.00500488  0.00772095 ... -0.00714111  0.00982666
 -0.00311279]"
1894,f1d3437eb,"[ 0.00195312  0.0038147  -0.00305176 ... -0.00112915 -0.00350952
 -0.00076294]"
1895,f24ffb800,"[ 0.12124634 -0.13095093 -0.23483276 ... -0.00201416 -0.00430298
 -0.00091553]"
1896,f25752348,"[ 0.00473022  0.00408936  0.00195312 ... -0.00164795 -0.00100708
  0.00042725]"
1897,f275ae2a1,[0.00674438 0.02697754 0.03320312 ... 0.00445557 0.00143433 0.00317383]
1898,f36236393,"[-0.00939941 -0.00494385  0.00375366 ...  0.00119019 -0.00091553
  0.00216675]"
1899,f3a41f6ba,"[ 0.04837036  0.05688477  0.06500244 ...  0.0458374   0.01702881
 -0.01293945]"
1900,f3c162582,"[ 9.82666016e-03  4.97436523e-03  2.62451172e-03 ... -2.83813477e-03
 -3.05175781e-05 -3.41796875e-03]"
1901,f3e23a0bf,"[ 0.00634766  0.00491333 -0.0027771  ... -0.00753784 -0.00332642
 -0.00576782]"
1902,f3e36f234,"[ 0.00430298 -0.00280762  0.00344849 ...  0.00469971  0.00564575
 -0.00292969]"
1903,f401344d9,"[ 0.00601196 -0.01135254 -0.00842285 ...  0.03405762  0.03616333
  0.02233887]"
1904,f40d5c50e,"[-0.00744629 -0.01727295 -0.0272522  ...  0.00256348  0.00802612
  0.00234985]"
1905,f434ff256,"[ 0.01461792  0.00726318  0.00476074 ... -0.01065063 -0.02383423
 -0.03085327]"
1906,f47cd9739,"[-0.00106812  0.0010376   0.00094604 ...  0.00097656  0.00546265
 -0.00280762]"
1907,f48c4b2ec,"[-0.03271484 -0.06829834 -0.10095215 ...  0.01809692  0.00335693
 -0.0229187 ]"
1908,f4b13616b,"[ 0.00811768 -0.00115967  0.00314331 ...  0.04495239  0.04367065
  0.03890991]"
1909,f4b2e22d1,"[-0.01211548 -0.0352478  -0.02883911 ...  0.13537598  0.1232605
  0.09661865]"
1910,f4c84c0c9,[0.03952026 0.03747559 0.04275513 ... 0.03051758 0.01583862 0.00378418]
1911,f53f498fd,"[ 0.07202148  0.07366943  0.07345581 ... -0.04214478 -0.02386475
 -0.00671387]"
1912,f543ef2c5,"[ 1.57775879e-02  9.24682617e-03 -5.18798828e-03 ...  1.31225586e-02
  7.53784180e-03 -3.05175781e-05]"
1913,f55c35124,"[-0.00234985  0.01068115 -0.01501465 ... -0.00802612  0.01074219
 -0.00912476]"
1914,f58fbe074,"[-0.00012207 -0.00222778 -0.00299072 ...  0.00466919 -0.00109863
  0.00302124]"
1915,f5a9fecf2,"[ 0.00076294 -0.00582886 -0.00643921 ...  0.0027771   0.00338745
  0.00750732]"
1916,f5e5289ca,"[-0.01550293 -0.0055542   0.0128479  ...  0.07330322  0.06304932
  0.05288696]"
1917,f5e540151,"[-0.00601196 -0.0022583  -0.0015564  ...  0.00411987 -0.0012207
 -0.00491333]"
1918,f60c26714,"[ 0.0178833   0.00549316 -0.00769043 ... -0.01068115 -0.01107788
 -0.00579834]"
1919,f642a538f,[0.04788208 0.06661987 0.0559082  ... 0.02468872 0.00982666 0.00311279]
1920,f6f84bcd2,"[ 0.00106812  0.00079346 -0.00106812 ... -0.00186157 -0.00360107
 -0.0098877 ]"
1921,f70171c3d,"[-3.81469727e-03 -6.16455078e-03  9.15527344e-05 ...  2.31933594e-03
  4.79125977e-03  5.18798828e-03]"
1922,f72efada4,"[-0.02029419  0.00640869  0.03662109 ...  0.00686646 -0.04000854
 -0.08544922]"
1923,f75655bc2,"[-0.01296997 -0.01123047 -0.01147461 ...  0.0017395  -0.00164795
  0.00198364]"
1924,f7de3f0e1,"[ 8.23974609e-04  6.77490234e-03 -7.50732422e-03 ... -5.18798828e-04
 -3.96728516e-03 -3.05175781e-05]"
1925,f7df59dda,"[ 0.00262451  0.00650024  0.01004028 ... -0.00286865  0.00430298
 -0.00299072]"
1926,f7e51bd7e,"[-0.01470947 -0.01837158 -0.02618408 ...  0.00137329  0.00326538
  0.00201416]"
1927,f7fe17f88,"[ 0.02740479  0.02932739  0.02459717 ... -0.00784302 -0.01507568
 -0.01473999]"
1928,f8022764e,"[-0.01776123 -0.01925659 -0.0475769  ... -0.02081299 -0.05993652
 -0.05706787]"
1929,f81ce177a,"[-0.00289917 -0.00820923 -0.00350952 ... -0.00350952 -0.00741577
 -0.00753784]"
1930,f88b1f59f,[0.03076172 0.03591919 0.00958252 ... 0.015625   0.01144409 0.01348877]
1931,f8d422966,"[ 0.00387573  0.00595093  0.00115967 ... -0.00332642 -0.00350952
 -0.01046753]"
1932,f8f5a95ca,"[-0.00723267 -0.03555298 -0.02755737 ... -0.00845337 -0.02108765
  0.0083313 ]"
1933,f9148a8ef,"[ 0.00396729  0.00985718  0.00442505 ... -0.00210571 -0.00219727
  0.00210571]"
1934,f96e2663e,"[ 0.01083374  0.00622559  0.01223755 ...  0.00265503 -0.00604248
 -0.00686646]"
1935,f97150bf4,"[ 0.00372314  0.01220703  0.02035522 ...  0.00048828  0.00158691
 -0.0017395 ]"
1936,f9941860c,"[ 0.00375366  0.00793457 -0.00210571 ... -0.00097656 -0.0007019
 -0.00387573]"
1937,f9a8940ff,"[ 0.01226807  0.00881958  0.00396729 ... -0.0012207  -0.00244141
  0.00039673]"
1938,f9bade97d,[0.00518799 0.00650024 0.01535034 ... 0.03012085 0.03051758 0.01174927]
1939,f9e9b462b,"[ 0.02841187  0.01586914  0.00418091 ... -0.03930664 -0.03051758
 -0.0223999 ]"
1940,fa3ed998b,"[-0.00018311 -0.0050354  -0.02111816 ... -0.00527954 -0.0022583
  0.01992798]"
1941,fa7786615,"[-0.03591919 -0.00259399  0.01153564 ... -0.01367188  0.02648926
 -0.01928711]"
1942,fa7bc743b,"[-0.00100708  0.00167847  0.00466919 ... -0.00289917 -0.0032959
 -0.0020752 ]"
1943,fa7ce7b2f,"[ 0.00332642  0.00366211  0.00460815 ... -0.00622559 -0.0100708
 -0.01202393]"
1944,fa96f94e3,"[ 0.00216675 -0.00097656 -0.00012207 ... -0.00012207 -0.00750732
 -0.00228882]"
1945,facb4aff7,"[ 0.02902222 -0.00357056 -0.03579712 ... -0.00723267  0.00714111
  0.01339722]"
1946,fb1d5a6ad,[0.00054932 0.00317383 0.00823975 ... 0.00567627 0.01086426 0.01220703]
1947,fb30074f7,"[-0.00088501 -0.00448608 -0.00454712 ...  0.02224731  0.00991821
  0.01403809]"
1948,fb9acef53,"[-0.00241089  0.00396729  0.00320435 ...  0.0062561  -0.00747681
  0.00039673]"
1949,fb9b1956c,"[ 0.0133667   0.01138306  0.00512695 ... -0.00054932 -0.00045776
 -0.00128174]"
1950,fbaf23ce7,"[ 0.0267334   0.03695679  0.01922607 ...  0.00698853 -0.00073242
 -0.00341797]"
1951,fbd233231,[0.00601196 0.00732422 0.00500488 ... 0.00497437 0.00390625 0.00579834]
1952,fc168108c,"[ 0.0072937   0.02841187 -0.03295898 ... -0.00958252 -0.0269165
 -0.04232788]"
1953,fc3ce6808,"[-0.00390625 -0.01071167  0.00210571 ...  0.01333618  0.00878906
  0.01293945]"
1954,fc3da4ece,"[ 0.00106812 -0.00695801 -0.00384521 ... -0.00961304 -0.01278687
 -0.00665283]"
1955,fc586a179,"[ 0.00216675 -0.00418091  0.00817871 ...  0.00958252 -0.0027771
  0.00164795]"
1956,fc58d91a7,[0.00189209 0.00549316 0.0065918  ... 0.00112915 0.00079346 0.00283813]
1957,fc778390c,"[ 0.01113892  0.01437378  0.02325439 ... -0.0140686  -0.00146484
 -0.0171814 ]"
1958,fc9952787,"[ 0.00027466  0.00018311 -0.00198364 ...  0.00457764  0.00662231
  0.00238037]"
1959,fcaf434a5,[0.00341797 0.00497437 0.00427246 ... 0.00289917 0.00939941 0.00448608]
1960,fcb77a2b5,[0.00167847 0.01916504 0.02966309 ... 0.00704956 0.00149536 0.01513672]
1961,fccf36014,"[-0.00100708 -0.0085144   0.00213623 ...  0.00082397  0.00048828
 -0.0027771 ]"
1962,fcd2c3ef1,"[-0.01727295 -0.00582886  0.02276611 ...  0.00393677 -0.00164795
 -0.00393677]"
1963,fcf117a1b,"[ 0.006073   -0.00299072 -0.00387573 ...  0.00024414  0.00112915
  0.00384521]"
1964,fd15ef1fb,"[ 0.00253296  0.0010376   0.00024414 ... -0.00320435 -0.00509644
 -0.00393677]"
